Date,Open,High,Low,Close,Adj Close,Volume
2016-03-31,73.809998,74.120003,72.595001,72.989998,72.989998,2904635
2016-04-04,73.199997,73.949997,72.910004,72.919998,72.919998,1953640
2016-04-05,73.000000,73.010002,71.000000,71.250000,71.250000,4361540
2016-04-06,71.230003,71.690002,70.610001,71.150002,71.150002,2732316
2016-04-07,71.550003,71.769997,70.760002,70.989998,70.989998,2312789
2016-04-08,70.279999,71.320000,69.790001,70.760002,70.760002,3270663
2016-04-11,71.000000,71.070000,70.320000,70.699997,70.699997,2349021
2016-04-12,70.510002,72.220001,70.510002,72.220001,72.220001,2033939
2016-04-13,73.059998,73.730003,72.519997,73.730003,73.730003,2815308
2016-04-14,74.660004,74.900002,74.000000,74.709999,74.709999,3222694
2016-04-15,74.540001,75.019997,73.760002,75.000000,75.000000,2341707
2016-04-18,74.519997,75.019997,73.849998,74.180000,74.180000,2220565
2016-04-19,75.000000,75.449997,74.650002,74.699997,74.699997,3916364
2016-04-20,75.000000,75.160004,73.900002,74.550003,74.550003,2357210
2016-04-21,75.000000,75.559998,74.900002,75.480003,75.480003,3324504
2016-04-22,75.000000,75.629997,74.730003,75.040001,75.040001,2164070
2016-04-26,75.400002,75.820000,75.099998,75.620003,75.620003,2401173
2016-04-27,75.980003,76.160004,73.459999,73.760002,73.760002,3288270
2016-04-28,74.000000,74.379997,73.529999,73.849998,73.849998,3085777
2016-04-29,73.940002,74.400002,73.529999,73.889999,73.889999,4300511
2016-05-02,73.000000,73.269997,71.300003,72.339996,72.339996,2968523
2016-05-03,71.599998,75.019997,71.510002,75.019997,75.019997,3868830
2016-05-04,74.699997,75.320000,73.809998,74.610001,74.610001,2441957
2016-05-05,74.739998,75.330002,74.519997,74.849998,74.849998,3250863
2016-05-06,74.379997,74.650002,73.500000,74.349998,74.349998,3800504
2016-05-09,74.349998,75.839996,73.550003,75.779999,75.779999,3557188
2016-05-10,75.750000,78.000000,75.709999,78.000000,78.000000,6650553
2016-05-11,78.599998,79.199997,77.550003,77.989998,77.989998,3550798
2016-05-12,77.830002,78.500000,77.589996,78.239998,78.239998,3738026
2016-05-13,78.599998,78.599998,76.940002,77.389999,77.389999,3048547
2016-05-16,77.050003,78.000000,76.750000,78.000000,78.000000,2483761
2016-05-17,78.010002,78.750000,78.010002,78.699997,78.699997,2116261
2016-05-18,78.290001,78.449997,77.425003,77.620003,77.620003,2963445
2016-05-19,78.300003,78.339996,77.379997,77.760002,77.760002,2549139
2016-05-20,77.800003,78.330002,77.290001,78.120003,78.120003,1820366
2016-05-23,78.300003,78.559998,77.419998,77.959999,77.959999,2494097
2016-05-24,77.709999,78.330002,77.559998,77.559998,77.559998,1814339
2016-05-25,78.669998,78.930000,78.330002,78.389999,78.389999,3577527
2016-05-26,78.400002,78.949997,77.849998,78.589996,78.589996,2442257
2016-05-27,78.849998,79.180000,78.680000,78.900002,78.900002,4315925
2016-05-30,79.000000,79.089996,78.019997,78.180000,78.180000,1747369
2016-05-31,78.169998,78.230003,77.349998,77.430000,77.430000,3681704
2016-06-01,76.309998,77.029999,76.150002,76.500000,76.500000,3007983
2016-06-02,76.989998,76.989998,75.309998,75.580002,75.580002,2038099
2016-06-03,76.220001,76.269997,75.209999,75.750000,75.750000,2302717
2016-06-06,75.730003,76.739998,75.440002,76.599998,76.599998,1807334
2016-06-07,76.889999,77.955002,76.800003,77.339996,77.339996,2888613
2016-06-08,76.820000,77.209999,76.300003,76.989998,76.989998,2665616
2016-06-09,77.250000,77.250000,75.860001,76.300003,76.300003,2295385
2016-06-10,75.620003,75.860001,75.000000,75.489998,75.489998,1774102
2016-06-14,74.379997,74.500000,73.220001,73.519997,73.519997,3266702
2016-06-15,73.199997,73.430000,72.199997,72.199997,72.199997,3934390
2016-06-16,72.739998,72.989998,71.639999,71.800003,71.800003,4469989
2016-06-17,72.400002,72.739998,71.889999,72.029999,72.029999,2866818
2016-06-20,73.199997,74.199997,73.000000,74.199997,74.199997,2386284
2016-06-21,74.599998,75.349998,74.250000,75.080002,75.080002,2977266
2016-06-22,75.000000,75.580002,74.629997,75.070000,75.070000,2374310
2016-06-23,75.180000,75.570000,74.800003,75.019997,75.019997,2371206
2016-06-24,75.650002,75.839996,71.660004,72.570000,72.570000,7780996
2016-06-27,71.989998,72.879997,71.010002,72.800003,72.800003,3227055
2016-06-28,71.720001,73.315002,71.599998,73.099998,73.099998,4109344
2016-06-29,74.209999,74.400002,73.260002,73.459999,73.459999,2828505
2016-06-30,74.099998,74.680000,73.980003,74.370003,74.370003,4275739
2016-07-01,74.290001,74.660004,73.559998,73.830002,73.830002,2354129
2016-07-04,73.199997,73.379997,72.559998,73.379997,73.379997,2746700
2016-07-05,73.300003,73.349998,72.394997,72.559998,72.559998,2719389
2016-07-06,72.300003,72.300003,71.260002,71.970001,71.970001,3518493
2016-07-07,72.750000,73.099998,72.010002,72.500000,72.500000,3003488
2016-07-08,72.459999,72.570000,72.059998,72.410004,72.410004,1831048
2016-07-11,73.500000,74.199997,73.339996,74.099998,74.099998,3227781
2016-07-12,74.500000,75.169998,74.410004,74.500000,74.500000,2770717
2016-07-13,75.160004,75.250000,74.720001,74.889999,74.889999,2111221
2016-07-14,75.150002,75.620003,75.099998,75.610001,75.610001,2148285
2016-07-15,75.930000,76.430000,75.690002,75.940002,75.940002,2021505
2016-07-18,76.199997,76.400002,75.739998,76.099998,76.099998,1790811
2016-07-19,76.349998,76.349998,75.339996,76.019997,76.019997,1906157
2016-07-20,76.199997,76.870003,75.900002,76.760002,76.760002,2447338
2016-07-21,77.559998,77.580002,76.690002,77.029999,77.029999,3282688
2016-07-22,76.989998,77.209999,76.559998,77.139999,77.139999,1858980
2016-07-25,77.379997,77.970001,77.320000,77.550003,77.550003,1978433
2016-07-26,77.709999,78.000000,77.160004,78.000000,78.000000,2646167
2016-07-27,78.330002,78.370003,77.440002,77.940002,77.940002,2730664
2016-07-28,77.970001,78.070000,77.720001,77.800003,77.800003,2126310
2016-07-29,77.750000,77.750000,76.870003,77.349998,77.349998,7235387
2016-08-01,77.430000,78.400002,77.209999,77.980003,77.980003,2044844
2016-08-02,77.820000,78.290001,77.535004,77.589996,77.589996,2991283
2016-08-03,76.709999,76.930000,76.029999,76.029999,76.029999,3144785
2016-08-04,76.400002,76.400002,75.570000,75.660004,75.660004,2939161
2016-08-05,76.250000,76.510002,75.839996,76.150002,76.150002,1922629
2016-08-08,76.709999,77.529999,76.709999,77.199997,77.199997,2543616
2016-08-09,77.199997,78.489998,77.199997,78.410004,78.410004,2757764
2016-08-10,78.000000,79.089996,77.209999,77.400002,77.400002,4090305
2016-08-11,76.730003,76.845001,75.559998,75.949997,75.949997,4329874
2016-08-12,76.680000,76.699997,75.500000,76.010002,76.010002,4395273
2016-08-15,76.199997,76.680000,75.669998,76.300003,76.300003,2708901
2016-08-16,76.720001,76.720001,76.000000,76.000000,76.000000,3271475
2016-08-17,73.500000,74.199997,73.440002,74.040001,74.040001,6372697
2016-08-18,73.970001,74.389999,73.080002,73.120003,73.120003,4316515
2016-08-19,73.120003,73.660004,72.769997,73.449997,73.449997,2114342
2016-08-22,73.459999,73.690002,73.000000,73.120003,73.120003,2485948
2016-08-23,73.589996,73.989998,73.449997,73.849998,73.849998,2596089
2016-08-24,74.000000,74.790001,74.000000,74.459999,74.459999,2530008
2016-08-25,74.470001,74.495003,73.930000,74.000000,74.000000,2072246
2016-08-26,74.129997,74.160004,73.250000,73.260002,73.260002,4685969
2016-08-29,73.099998,73.349998,72.470001,72.639999,72.639999,2904787
2016-08-30,73.059998,73.260002,72.839996,72.900002,72.900002,2403744
2016-08-31,72.529999,72.610001,71.684998,71.809998,71.809998,6289559
2016-09-01,71.620003,71.930000,71.139999,71.510002,71.510002,2982612
2016-09-02,71.379997,71.449997,70.820000,70.910004,70.910004,3370159
2016-09-05,71.620003,72.309998,71.430000,72.309998,72.309998,2493060
2016-09-06,72.470001,72.470001,71.610001,71.760002,71.760002,2054767
2016-09-07,72.199997,72.559998,71.809998,72.559998,72.559998,3360622
2016-09-08,72.599998,72.660004,71.510002,72.059998,72.059998,3063887
2016-09-09,71.500000,71.599998,70.870003,70.870003,70.870003,3309369
2016-09-12,69.940002,70.459999,69.709999,70.220001,70.220001,5017120
2016-09-13,70.900002,71.279999,69.320000,69.500000,69.500000,4800065
2016-09-14,69.320000,70.230003,69.220001,70.160004,70.160004,4627086
2016-09-15,69.949997,71.680000,69.879997,71.500000,71.500000,5687281
2016-09-16,71.839996,72.400002,71.660004,72.239998,72.239998,4693510
2016-09-19,72.150002,72.209999,71.680000,72.209999,72.209999,683497
2016-09-20,71.900002,72.620003,71.720001,72.620003,72.620003,2664324
2016-09-21,72.620003,73.055000,72.279999,72.889999,72.889999,3203713
2016-09-22,73.489998,73.540001,72.879997,72.879997,72.879997,1993643
2016-09-23,72.860001,73.589996,72.849998,73.400002,73.400002,3604714
2016-09-26,73.000000,73.629997,72.959999,73.400002,73.400002,1815203
2016-09-27,72.730003,72.940002,72.199997,72.699997,72.699997,3196255
2016-09-28,73.000000,73.400002,72.730003,72.930000,72.930000,2214260
2016-09-29,73.349998,73.500000,73.050003,73.500000,73.500000,2286690
2016-09-30,72.849998,73.099998,72.400002,72.400002,72.400002,5952567
2016-10-02,72.940002,73.839996,72.919998,73.500000,73.500000,1991620
2016-10-03,73.349998,73.434998,72.800003,73.300003,73.300003,2115443
2016-10-04,73.040001,73.790001,73.010002,73.589996,73.589996,2102700
2016-10-05,73.919998,74.209999,73.660004,74.160004,74.160004,2179318
2016-10-06,74.300003,74.540001,74.000000,74.379997,74.379997,2420408
2016-10-09,74.550003,74.820000,74.480003,74.620003,74.620003,3195090
2016-10-10,74.870003,75.129997,74.529999,74.610001,74.610001,2358190
2016-10-11,74.160004,75.000000,74.000000,74.989998,74.989998,2726864
2016-10-12,74.599998,74.815002,74.339996,74.529999,74.529999,2513524
2016-10-13,74.599998,74.790001,74.279999,74.580002,74.580002,2258314
2016-10-16,74.580002,74.980003,74.360001,74.370003,74.370003,2544333
2016-10-17,74.400002,74.669998,73.809998,74.589996,74.589996,2662749
2016-10-18,74.680000,74.964996,74.419998,74.739998,74.739998,2343519
2016-10-19,74.860001,75.089996,74.459999,74.589996,74.589996,2268146
2016-10-20,74.889999,74.970001,74.389999,74.900002,74.900002,2682010
2016-10-23,74.800003,74.830002,74.110001,74.669998,74.669998,1762900
2016-10-24,74.889999,75.309998,74.730003,75.230003,75.230003,2230946
2016-10-25,74.940002,74.940002,73.790001,74.190002,74.190002,3041064
2016-10-26,74.300003,74.500000,72.959999,72.989998,72.989998,2904062
2016-10-27,72.930000,73.029999,72.300003,72.750000,72.750000,3877835
2016-10-30,72.500000,73.639999,72.419998,73.389999,73.389999,2401480
2016-10-31,72.769997,73.220001,72.330002,72.760002,72.760002,1849870
2016-11-01,72.139999,72.330002,71.519997,72.169998,72.169998,2477399
2016-11-02,71.500000,72.250000,71.419998,71.610001,71.610001,2329571
2016-11-03,71.260002,71.690002,70.855003,70.989998,70.989998,2421960
2016-11-06,71.660004,72.720001,71.260002,72.529999,72.529999,2374165
2016-11-07,72.800003,72.809998,71.309998,72.070000,72.070000,2526134
2016-11-08,72.400002,73.830002,69.639999,70.889999,70.889999,5019098
2016-11-09,72.769997,73.260002,72.675003,73.260002,73.260002,3332425
2016-11-10,73.639999,75.779999,73.610001,75.779999,75.779999,6081494
2016-11-13,75.800003,76.180000,75.000000,76.180000,76.180000,3449889
2016-11-14,75.910004,76.529999,75.639999,76.430000,76.430000,3319291
2016-11-15,76.750000,77.230003,76.500000,76.889999,76.889999,3244508
2016-11-16,76.330002,76.849998,75.930000,76.650002,76.650002,3214291
2016-11-17,76.910004,77.279999,76.620003,76.860001,76.860001,3018377
2016-11-20,76.790001,77.209999,76.260002,76.870003,76.870003,1922951
2016-11-21,77.300003,77.739998,77.019997,77.389999,77.389999,2581461
2016-11-22,77.660004,78.529999,77.589996,78.419998,78.419998,3158139
2016-11-23,78.800003,79.050003,78.370003,78.430000,78.430000,2365516
2016-11-24,78.500000,78.570000,77.930000,78.169998,78.169998,5692079
2016-11-27,78.190002,78.250000,77.290001,77.290001,77.290001,1692415
2016-11-28,76.910004,78.410004,76.860001,77.760002,77.760002,3441918
2016-11-29,77.790001,78.650002,77.769997,78.650002,78.650002,5108199
2016-11-30,78.800003,79.529999,78.550003,79.529999,79.529999,3388408
2016-12-01,79.290001,79.489998,78.599998,78.599998,78.599998,2369831
2016-12-04,78.360001,78.449997,77.370003,77.680000,77.680000,1973841
2016-12-05,78.300003,78.870003,78.010002,78.010002,78.010002,2213262
2016-12-06,78.889999,79.320000,78.500000,79.300003,79.300003,2427876
2016-12-07,79.879997,80.080002,79.669998,79.730003,79.730003,2708344
2016-12-08,79.839996,80.919998,79.735001,80.669998,80.669998,3383119
2016-12-11,80.669998,81.360001,80.480003,80.919998,80.919998,2327789
2016-12-12,80.500000,80.739998,80.260002,80.379997,80.379997,2324519
2016-12-13,81.099998,81.349998,80.760002,81.180000,81.180000,2872286
2016-12-14,81.180000,81.389999,80.169998,80.639999,80.639999,4138194
2016-12-15,80.940002,81.230003,80.230003,81.059998,81.059998,4286670
2016-12-18,81.050003,81.639999,80.750000,81.430000,81.430000,2525178
2016-12-19,81.750000,82.599998,81.610001,82.269997,82.269997,2530423
2016-12-20,82.489998,82.750000,82.080002,82.089996,82.089996,2089953
2016-12-21,82.110001,82.690002,82.000000,82.690002,82.690002,2482097
2016-12-22,82.849998,82.989998,82.449997,82.500000,82.500000,7066628
2016-12-27,82.949997,83.480003,82.785004,83.309998,83.309998,1962525
2016-12-28,83.190002,83.500000,82.510002,83.500000,83.500000,1437162
2016-12-29,83.080002,83.175003,82.379997,82.410004,82.410004,1468794
2017-01-02,82.400002,83.160004,82.309998,82.970001,82.970001,1967692
2017-01-03,83.500000,83.760002,83.199997,83.610001,83.610001,2086820
2017-01-04,83.989998,84.120003,83.589996,83.849998,83.849998,2049692
2017-01-05,83.980003,84.180000,83.620003,84.129997,84.129997,2648142
2017-01-08,84.279999,85.650002,84.175003,85.260002,85.260002,2742640
2017-01-09,84.989998,85.160004,84.430000,84.820000,84.820000,2345467
2017-01-10,84.699997,85.209999,84.570000,85.000000,85.000000,2342921
2017-01-11,85.000000,85.589996,84.699997,85.029999,85.029999,2215463
2017-01-12,85.040001,85.040001,83.339996,83.860001,83.860001,2522301
2017-01-15,84.290001,84.410004,83.750000,84.089996,84.089996,1338272
2017-01-16,83.500000,83.620003,83.110001,83.349998,83.349998,2778153
2017-01-17,83.000000,83.099998,82.160004,82.660004,82.660004,2758586
2017-01-18,82.940002,83.199997,82.199997,82.669998,82.669998,1861604
2017-01-19,81.949997,82.080002,81.309998,81.580002,81.580002,2537711
2017-01-22,82.099998,82.650002,81.160004,81.470001,81.470001,2956811
2017-01-23,81.489998,82.014999,81.300003,81.769997,81.769997,2697276
2017-01-24,82.500000,82.680000,82.080002,82.230003,82.230003,6214145
2017-01-26,82.480003,83.419998,82.349998,82.980003,82.980003,1928520
2017-01-29,82.570000,82.680000,81.779999,82.190002,82.190002,1591614
2017-01-30,81.900002,82.139999,81.300003,81.660004,81.660004,3193325
2017-01-31,81.660004,82.160004,81.120003,82.019997,82.019997,1807741
2017-02-01,82.250000,82.440002,81.680000,82.010002,82.010002,2300935
2017-02-02,82.010002,82.330002,81.519997,81.680000,81.680000,1758749
2017-02-05,82.449997,82.910004,81.860001,81.910004,81.910004,2495052
2017-02-06,81.849998,81.940002,81.050003,81.510002,81.510002,2538039
2017-02-07,81.769997,82.540001,81.620003,82.349998,82.349998,2112168
2017-02-08,82.320000,82.510002,81.610001,81.930000,81.930000,2526443
2017-02-09,82.639999,82.930000,82.300003,82.900002,82.900002,2276343
2017-02-12,83.000000,83.199997,82.599998,83.150002,83.150002,1688054
2017-02-13,83.480003,83.650002,82.529999,82.629997,82.629997,2153710
2017-02-14,83.599998,84.830002,83.250000,84.529999,84.529999,4017264
2017-02-15,85.150002,85.150002,84.419998,85.080002,85.080002,3781716
2017-02-16,85.199997,85.500000,85.160004,85.389999,85.389999,3780383
2017-02-19,85.400002,85.980003,85.209999,85.910004,85.910004,2384410
2017-02-20,85.959999,86.089996,85.610001,85.940002,85.940002,3305349
2017-02-21,83.820000,83.900002,83.330002,83.709999,83.709999,7963927
2017-02-22,83.599998,83.779999,83.260002,83.480003,83.480003,3228480
2017-02-23,83.209999,83.610001,82.820000,83.019997,83.019997,4220843
2017-02-26,82.589996,82.900002,81.949997,82.239998,82.239998,3312611
2017-02-27,82.489998,83.089996,82.150002,82.320000,82.320000,3728828
2017-02-28,81.980003,82.809998,81.750000,82.809998,82.809998,2778610
2017-03-01,83.900002,84.040001,83.519997,83.860001,83.860001,2440705
2017-03-02,83.400002,83.540001,82.849998,83.199997,83.199997,1754994
2017-03-05,83.750000,83.800003,82.900002,83.500000,83.500000,1419448
2017-03-06,83.400002,83.720001,83.040001,83.540001,83.540001,2161261
2017-03-07,83.500000,83.669998,83.029999,83.230003,83.230003,2020119
2017-03-08,83.230003,83.860001,83.050003,83.529999,83.529999,1824392
2017-03-09,83.900002,84.500000,83.769997,84.500000,84.500000,3148541
2017-03-12,84.500000,84.500000,84.019997,84.300003,84.300003,1510473
2017-03-13,84.300003,84.489998,84.019997,84.489998,84.489998,2388381
2017-03-14,84.389999,84.879997,84.070000,84.820000,84.820000,2187578
2017-03-15,84.989998,85.199997,84.050003,84.540001,84.540001,5042921
2017-03-16,84.699997,84.989998,84.339996,84.769997,84.769997,2872248
2017-03-19,84.400002,84.629997,84.029999,84.430000,84.430000,1200277
2017-03-20,84.389999,84.419998,83.889999,84.419998,84.419998,1817155
2017-03-21,83.260002,83.400002,82.480003,82.709999,82.709999,3185116
2017-03-22,82.599998,82.949997,82.309998,82.949997,82.949997,2794213
2017-03-23,83.000000,83.889999,82.680000,83.379997,83.379997,2079658
2017-03-26,82.739998,83.599998,82.500000,83.400002,83.400002,2770782
2017-03-27,83.750000,85.260002,83.724998,85.260002,85.260002,4359013
2017-03-28,85.400002,86.279999,85.349998,86.139999,86.139999,3605758
2017-03-29,86.129997,86.599998,85.599998,86.519997,86.519997,2691755
2017-03-30,86.160004,86.650002,85.910004,85.910004,85.910004,5692472
2017-04-03,85.430000,86.440002,85.260002,86.389999,86.389999,1753298
2017-04-04,86.120003,86.260002,85.580002,85.930000,85.930000,1752542
2017-04-05,86.489998,86.519997,85.349998,85.989998,85.989998,3171203
2017-04-06,85.500000,85.620003,84.449997,84.790001,84.790001,2770424
2017-04-07,85.199997,85.519997,84.089996,84.769997,84.769997,2630263
2017-04-10,85.209999,85.500000,84.970001,85.489998,85.489998,2156492
2017-04-11,85.580002,86.339996,85.269997,86.099998,86.099998,2693938
2017-04-12,86.370003,86.680000,85.980003,86.680000,86.680000,2830371
2017-04-13,86.279999,86.500000,86.000000,86.250000,86.250000,1787101
2017-04-18,86.349998,86.540001,85.214996,85.510002,85.510002,2575349
